Date,T_ambient,T_trunk1,T_trunk4,T_exhaust2,T_tank1_bottom,T_tank1_top,T_zone1,T_zone2,T_pool1,V_trunk,Pyranometer,MD_zone1,MD_zone2,MD_exhaust1,Blower,P_tank1,P_pool1,T_zone3,T_zone4,MD_fresh,E_air_array,E_air_dhw,E_air_space,E_air_pool,E_night_flush,E_air_space2,E_night_flush2,E_pv_array,E_home,Vent,Pv_volts,Pv_volts2,Pv_volts3,Pv_volts4,Pv_amps,Pv_amps2,Pv_amps3,Pv_amps4,Pv_status,Pv_status2,Pv_status3,Pv_status4,Z_resets,Alerts,T_inverter,T_inverter2,T_inverter3,T_inverter4,E_inverter,E_inverter2,E_inverter3,E_inverter4,Th_fan,Th1_hvac,Th2_hvac,Th3_hvac,Th4_hvac,Th1_mode,Th2_mode,Th3_mode,Th4_mode,Th1_setpoint,Th2_setpoint,Th3_setpoint,Th4_setpoint,E_pv_life,E_dhw_life,E_space_life,E_night_life,E_pool_life
Mon Aug  8 07:13:13 2016,999.0,35.7,34.0,34.0,70.2,73.9,25.9,26.6,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 07:28:13 2016,999.0,35.6,33.9,33.9,70.0,73.9,25.2,26.5,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 07:43:01 2016,999.0,35.5,33.7,33.7,69.9,73.8,25.0,25.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 07:58:01 2016,999.0,35.4,33.7,33.7,69.8,73.8,25.5,25.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 08:13:01 2016,999.0,35.3,33.4,33.4,69.7,73.7,25.6,25.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 08:28:01 2016,999.0,35.1,33.3,33.3,69.6,73.6,25.8,26.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 08:43:01 2016,999.0,35.0,33.2,33.2,69.5,73.6,25.8,26.1,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 08:58:01 2016,999.0,34.9,33.2,33.2,69.4,73.5,25.6,26.1,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 09:13:01 2016,999.0,34.8,33.0,33.0,69.3,73.5,25.8,26.1,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 09:28:01 2016,999.0,34.7,32.8,32.8,69.2,73.4,25.8,26.1,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 09:43:01 2016,999.0,34.5,32.8,32.8,69.0,73.3,25.8,26.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 09:58:01 2016,999.0,34.4,32.6,32.6,68.9,73.3,25.6,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 10:13:01 2016,999.0,34.3,32.5,32.5,68.8,73.2,25.8,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 10:28:01 2016,999.0,34.2,32.5,32.5,68.7,73.2,25.8,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 10:43:01 2016,999.0,34.2,32.5,32.5,68.6,73.1,25.8,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 10:58:01 2016,999.0,34.1,32.3,32.3,68.5,73.1,25.8,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 11:13:01 2016,999.0,34.0,32.2,32.2,68.4,73.0,25.8,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 11:28:01 2016,999.0,33.9,32.2,32.2,68.3,72.9,25.8,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 11:43:01 2016,999.0,33.8,32.2,32.2,68.2,72.9,25.8,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,111.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,1,1,23.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 11:58:01 2016,999.0,33.7,32.0,32.0,68.1,72.8,25.8,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,319.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,1,0,23.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.671,2501.110,0.000,0.000,0.000
Mon Aug  8 12:13:01 2016,999.0,33.6,32.0,32.0,68.0,72.8,25.8,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000,0,365.16,0.00,0.00,0.00,0.03,0.00,0.00,0.00,3,0,0,0,1,0,23.00,0.00,0.00,0.00,0.002,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.673,2501.110,0.000,0.000,0.000
Mon Aug  8 12:28:01 2016,999.0,33.5,32.0,32.0,67.9,72.7,26.0,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0332,0.0000,0,340.58,0.00,0.00,0.00,0.40,0.00,0.00,0.00,4,0,0,0,1,0,25.00,0.00,0.00,0.00,0.034,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.705,2501.110,0.000,0.000,0.000
Mon Aug  8 12:43:01 2016,999.0,33.5,31.8,31.8,67.8,72.6,26.1,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0799,0.0000,0,366.49,0.00,0.00,0.00,0.91,0.00,0.00,0.00,4,0,0,0,1,0,27.00,0.00,0.00,0.00,0.113,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.784,2501.110,0.000,0.000,0.000
Mon Aug  8 12:58:01 2016,999.0,33.4,31.7,31.7,67.7,72.6,26.1,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1279,0.0000,0,369.99,0.00,0.00,0.00,1.44,0.00,0.00,0.00,4,0,0,0,1,0,29.00,0.00,0.00,0.00,0.239,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8117.910,2501.110,0.000,0.000,0.000
Mon Aug  8 13:13:01 2016,999.0,33.4,31.7,31.7,67.6,72.5,26.3,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1786,0.0000,0,367.58,0.00,0.00,0.00,2.02,0.00,0.00,0.00,4,0,0,0,1,0,31.00,0.00,0.00,0.00,0.417,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8118.088,2501.110,0.000,0.000,0.000
Mon Aug  8 13:28:01 2016,999.0,33.3,31.7,31.7,67.5,72.5,26.4,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1509,0.0000,0,266.55,0.00,0.00,0.00,1.73,0.00,0.00,0.00,4,0,0,0,1,1,33.00,0.00,0.00,0.00,0.630,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8118.301,2501.110,0.000,0.000,0.000
Mon Aug  8 13:43:01 2016,999.0,33.3,31.4,31.4,67.4,72.4,26.0,26.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0121,0.0000,0,24.39,0.00,0.00,0.00,0.14,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.846,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8118.517,2501.110,0.000,0.000,0.000
Mon Aug  8 13:58:01 2016,999.0,33.3,31.4,31.4,67.3,72.4,25.4,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0205,0.0000,0,23.86,0.00,0.00,0.00,0.24,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,1.167,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8118.838,2501.110,0.000,0.000,0.000
Mon Aug  8 14:13:01 2016,999.0,33.3,31.4,31.4,67.2,72.3,25.4,25.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,0.0000,0,11.72,0.00,0.00,0.00,0.14,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,1.555,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8119.226,2501.110,0.000,0.000,0.000
Mon Aug  8 14:28:01 2016,999.0,33.3,31.4,31.4,67.2,72.2,25.9,26.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0880,0.0000,0,80.00,0.00,0.00,0.00,1.07,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,1.908,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8119.579,2501.110,0.000,0.000,0.000
Mon Aug  8 14:43:01 2016,999.0,33.3,31.4,31.4,67.1,72.2,26.3,26.1,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0545,0.0000,0,88.81,0.00,0.00,0.00,0.67,0.00,0.00,0.00,4,0,0,0,1,1,42.00,0.00,0.00,0.00,2.307,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8119.978,2501.110,0.000,0.000,0.000
Mon Aug  8 14:58:01 2016,999.0,33.3,31.4,31.4,67.0,72.1,26.5,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0264,0.0000,0,22.41,0.00,0.00,0.00,0.33,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,2.684,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8120.355,2501.110,0.000,0.000,0.000
Mon Aug  8 15:13:01 2016,999.0,60.2,60.4,60.4,66.9,72.1,26.4,26.3,999.0,5.1922, 0,0.00,0.00,0.00,78.0,0.00,0.00,999.0,999.0,0.00,0.1145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0367,0.0000,0,32.66,0.00,0.00,0.00,0.47,0.00,0.00,0.00,4,0,0,0,1,1,45.00,0.00,0.00,0.00,3.181,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8120.852,2501.110,0.000,0.000,0.000
Mon Aug  8 15:28:01 2016,999.0,74.6,70.9,70.9,69.0,72.0,25.9,25.9,999.0,6.2383, 0,0.00,0.00,0.00,90.0,84.00,0.00,999.0,999.0,0.00,0.3723,0.3545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0484,0.0000,0,32.55,0.00,0.00,0.00,0.62,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,3.619,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8121.290,2501.464,0.000,0.000,0.000
Mon Aug  8 15:43:01 2016,999.0,75.4,71.6,71.6,71.2,71.8,26.4,26.4,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.3865,0.3866,0.0000,0.0000,0.0000,0.0000,0.0000,0.1296,0.0000,0,85.61,0.00,0.00,0.00,1.68,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,4.129,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8121.800,2501.851,0.000,0.000,0.000
Mon Aug  8 15:58:01 2016,999.0,75.8,72.1,72.1,71.9,72.0,26.6,26.5,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.3812,0.3812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0740,0.0000,0,63.98,0.00,0.00,0.00,0.96,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,4.593,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,26.11,0.00,0.00,8122.264,2502.232,0.000,0.000,0.000
Mon Aug  8 16:13:01 2016,999.0,77.2,72.9,72.9,72.4,72.4,26.3,26.6,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4387,0.4387,0.0000,0.0000,0.0000,0.0000,0.0000,0.1026,0.0000,0,63.06,0.00,0.00,0.00,1.36,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,5.106,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8122.777,2502.671,0.000,0.000,0.000
Mon Aug  8 16:28:01 2016,999.0,78.1,73.5,73.5,72.9,73.0,25.4,26.4,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4624,0.4624,0.0000,0.0000,0.0000,0.0000,0.0000,0.1225,0.0000,0,73.25,0.00,0.00,0.00,1.63,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,5.605,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8123.276,2503.133,0.000,0.000,0.000
Mon Aug  8 16:43:01 2016,999.0,78.9,74.3,74.3,73.5,73.5,25.0,26.2,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4709,0.4709,0.0000,0.0000,0.0000,0.0000,0.0000,0.1233,0.0000,0,72.53,0.00,0.00,0.00,1.65,0.00,0.00,0.00,4,0,0,0,1,1,48.00,0.00,0.00,0.00,6.160,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8123.831,2503.604,0.000,0.000,0.000
Mon Aug  8 16:58:01 2016,999.0,79.8,75.0,75.0,74.1,74.1,24.8,25.9,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4885,0.4885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0353,0.0000,0,20.51,0.00,0.00,0.00,0.48,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,6.674,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8124.345,2504.093,0.000,0.000,0.000
Mon Aug  8 17:13:01 2016,999.0,80.6,75.6,75.6,74.8,74.7,24.7,25.8,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.5054,0.5054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0885,0.0000,0,50.92,0.00,0.00,0.00,1.21,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,7.157,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8124.828,2504.598,0.000,0.000,0.000
Mon Aug  8 17:28:01 2016,999.0,81.1,76.2,76.2,75.4,75.4,24.9,25.4,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4922,0.4922,0.0000,0.0000,0.0000,0.0000,0.0000,0.1436,0.0000,0,83.89,0.00,0.00,0.00,1.90,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,7.748,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8125.419,2505.090,0.000,0.000,0.000
Mon Aug  8 17:43:01 2016,999.0,81.8,77.0,77.0,76.0,76.0,25.5,25.6,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4910,0.4910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0713,0.0000,0,41.24,0.00,0.00,0.00,0.96,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,8.256,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8125.927,2505.581,0.000,0.000,0.000
Mon Aug  8 17:58:01 2016,999.0,82.5,77.7,77.7,76.7,76.6,25.9,25.9,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4874,0.4874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0877,0.0000,0,51.28,0.00,0.00,0.00,1.19,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,8.787,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8126.458,2506.068,0.000,0.000,0.000
Mon Aug  8 18:13:01 2016,999.0,83.2,78.2,78.2,77.3,77.3,25.6,26.4,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.5057,0.5057,0.0000,0.0000,0.0000,0.0000,0.0000,0.1058,0.0000,0,61.70,0.00,0.00,0.00,1.43,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,9.284,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8126.955,2506.574,0.000,0.000,0.000
Mon Aug  8 18:28:01 2016,999.0,84.0,79.0,79.0,77.9,77.9,25.1,26.2,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.5002,0.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.2563,0.0000,0,145.04,0.00,0.00,0.00,3.44,0.00,0.00,0.00,4,0,0,0,1,1,49.00,0.00,0.00,0.00,9.877,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8127.548,2507.074,0.000,0.000,0.000
Mon Aug  8 18:43:01 2016,999.0,84.6,79.7,79.7,78.6,78.6,24.8,25.9,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4958,0.4958,0.0000,0.0000,0.0000,0.0000,0.0000,0.1406,0.0000,0,81.91,0.00,0.00,0.00,1.91,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,10.395,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8128.066,2507.570,0.000,0.000,0.000
Mon Aug  8 18:58:01 2016,999.0,84.0,79.6,79.6,79.2,79.2,24.7,25.8,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4405,0.4405,0.0000,0.0000,0.0000,0.0000,0.0000,0.1403,0.0000,0,110.57,0.00,0.00,0.00,1.95,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,10.819,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.11,25.56,0.00,0.00,8128.490,2508.010,0.000,0.000,0.000
