Date,T_ambient,T_trunk1,T_trunk4,T_exhaust2,T_tank1_bottom,T_tank1_top,T_zone1,T_zone2,T_pool1,V_trunk,Pyranometer,MD_zone1,MD_zone2,MD_exhaust1,Blower,P_tank1,P_pool1,T_zone3,T_zone4,MD_fresh,E_air_array,E_air_dhw,E_air_space,E_air_pool,E_night_flush,E_air_space2,E_night_flush2,E_pv_array,E_home,Vent,Pv_volts,Pv_volts2,Pv_volts3,Pv_volts4,Pv_amps,Pv_amps2,Pv_amps3,Pv_amps4,Pv_status,Pv_status2,Pv_status3,Pv_status4,Z_resets,Alerts,T_inverter,T_inverter2,T_inverter3,T_inverter4,E_inverter,E_inverter2,E_inverter3,E_inverter4,Th_fan,Th1_hvac,Th2_hvac,Th3_hvac,Th4_hvac,Th1_mode,Th2_mode,Th3_mode,Th4_mode,Th1_setpoint,Th2_setpoint,Th3_setpoint,Th4_setpoint,E_pv_life,E_dhw_life,E_space_life,E_night_life,E_pool_life
Tue Jul  5 16:33:52 2016,999.0,73.0,70.5,70.5,71.6,71.9,24.4,24.8,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.2597,0.2597,0.0000,0.0000,0.0000,0.0000,0.0000,0.3568,0.0000,0,330.62,0.00,0.00,0.00,4.34,0.00,0.00,0.00,4,0,0,0,1,1,40.00,0.00,0.00,0.00,3.988,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7616.812,2307.516,0.000,0.000,0.000
Tue Jul  5 16:48:52 2016,999.0,73.9,71.1,71.1,71.8,72.0,24.8,24.9,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.2903,0.2903,0.0000,0.0000,0.0000,0.0000,0.0000,0.3841,0.0000,0,322.03,0.00,0.00,0.00,4.64,0.00,0.00,0.00,4,0,0,0,1,0,41.00,0.00,0.00,0.00,4.396,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7617.220,2307.806,0.000,0.000,0.000
Tue Jul  5 17:03:52 2016,999.0,74.8,71.7,71.7,72.1,72.2,25.1,25.3,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.3206,0.3206,0.0000,0.0000,0.0000,0.0000,0.0000,0.4282,0.0000,0,322.47,0.00,0.00,0.00,5.53,0.00,0.00,0.00,4,0,0,0,1,0,42.00,0.00,0.00,0.00,4.823,0.000,0.000,0.000,0,1,1,2,2,1,1,2,2,23.33,23.33,0.00,0.00,7617.647,2308.127,0.000,0.000,0.000
Tue Jul  5 17:18:52 2016,999.0,75.6,72.2,72.2,72.4,72.5,25.0,25.4,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.3439,0.3439,0.0000,0.0000,0.0000,0.0000,0.0000,0.4372,0.0000,0,340.66,0.00,0.00,0.00,5.35,0.00,0.00,0.00,4,0,0,0,1,1,43.00,0.00,0.00,0.00,5.258,0.000,0.000,0.000,0,1,1,2,2,1,1,2,2,23.33,23.33,0.00,0.00,7618.082,2308.471,0.000,0.000,0.000
Tue Jul  5 17:33:52 2016,999.0,76.2,72.8,72.8,72.8,72.9,24.7,25.0,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.3498,0.3498,0.0000,0.0000,0.0000,0.0000,0.0000,0.4089,0.0000,0,296.93,0.00,0.00,0.00,4.97,0.00,0.00,0.00,4,0,0,0,1,1,43.00,0.00,0.00,0.00,5.726,0.000,0.000,0.000,0,1,1,2,2,1,1,2,2,23.33,23.33,0.00,0.00,7618.550,2308.821,0.000,0.000,0.000
Tue Jul  5 17:48:52 2016,999.0,77.9,73.6,73.6,73.2,73.2,24.5,24.9,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4306,0.4306,0.0000,0.0000,0.0000,0.0000,0.0000,0.5147,0.0000,0,312.63,0.00,0.00,0.00,6.41,0.00,0.00,0.00,4,0,0,0,1,1,44.00,0.00,0.00,0.00,6.274,0.000,0.000,0.000,0,1,1,2,2,1,1,2,2,23.33,23.33,0.00,0.00,7619.098,2309.251,0.000,0.000,0.000
Tue Jul  5 18:03:52 2016,999.0,79.3,74.5,74.5,73.8,73.8,24.4,24.7,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4848,0.4848,0.0000,0.0000,0.0000,0.0000,0.0000,0.5150,0.0000,0,304.88,0.00,0.00,0.00,6.57,0.00,0.00,0.00,4,0,0,0,1,1,45.00,0.00,0.00,0.00,6.824,0.000,0.000,0.000,0,1,1,2,2,1,1,2,2,23.33,23.33,0.00,0.00,7619.648,2309.736,0.000,0.000,0.000
Tue Jul  5 18:18:52 2016,999.0,79.8,75.1,75.1,74.4,74.4,24.2,24.7,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4742,0.4742,0.0000,0.0000,0.0000,0.0000,0.0000,0.5170,0.0000,0,315.86,0.00,0.00,0.00,6.59,0.00,0.00,0.00,4,0,0,0,1,1,45.00,0.00,0.00,0.00,7.358,0.000,0.000,0.000,0,1,1,2,2,1,1,2,2,23.33,23.33,0.00,0.00,7620.182,2310.210,0.000,0.000,0.000
Tue Jul  5 18:33:52 2016,999.0,80.4,75.6,75.6,75.0,75.0,24.2,24.7,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4863,0.4863,0.0000,0.0000,0.0000,0.0000,0.0000,0.5022,0.0000,0,315.76,0.00,0.00,0.00,6.40,0.00,0.00,0.00,4,0,0,0,1,1,45.00,0.00,0.00,0.00,7.876,0.000,0.000,0.000,0,1,1,2,2,1,1,2,2,23.33,23.33,0.00,0.00,7620.700,2310.697,0.000,0.000,0.000
Tue Jul  5 18:48:52 2016,999.0,80.5,75.9,75.9,75.5,75.6,24.1,24.4,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4610,0.4610,0.0000,0.0000,0.0000,0.0000,0.0000,0.4633,0.0000,0,318.63,0.00,0.00,0.00,5.86,0.00,0.00,0.00,4,0,0,0,1,0,45.00,0.00,0.00,0.00,8.353,0.000,0.000,0.000,0,1,1,2,2,1,1,2,2,23.33,23.33,0.00,0.00,7621.177,2311.157,0.000,0.000,0.000
Tue Jul  5 19:03:52 2016,999.0,80.4,76.2,76.2,76.0,76.1,23.8,24.2,999.0,6.2383, 0,0.00,0.00,0.00,90.0,100.00,0.00,999.0,999.0,0.00,0.4206,0.4206,0.0000,0.0000,0.0000,0.0000,0.0000,0.4810,0.0000,0,304.20,0.00,0.00,0.00,6.59,0.00,0.00,0.00,4,0,0,0,1,0,44.00,0.00,0.00,0.00,8.831,0.000,0.000,0.000,0,1,1,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7621.655,2311.578,0.000,0.000,0.000
Tue Jul  5 19:18:52 2016,999.0,80.6,76.6,76.6,76.5,76.5,24.2,24.5,999.0,6.1749, 0,0.00,0.00,0.00,85.8,100.00,0.00,999.0,999.0,0.00,0.3987,0.3987,0.0000,0.0000,0.0000,0.0000,0.0000,0.4691,0.0000,0,305.82,0.00,0.00,0.00,6.39,0.00,0.00,0.00,4,0,0,0,1,0,43.00,0.00,0.00,0.00,9.299,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7622.123,2311.977,0.000,0.000,0.000
Tue Jul  5 19:33:52 2016,999.0,81.0,76.8,76.8,76.9,76.9,24.5,24.8,999.0,5.2873, 0,0.00,0.00,0.00,45.0,100.00,0.00,999.0,999.0,0.00,0.3579,0.3579,0.0000,0.0000,0.0000,0.0000,0.0000,0.4708,0.0000,0,307.35,0.00,0.00,0.00,6.38,0.00,0.00,0.00,4,0,0,0,1,0,43.00,0.00,0.00,0.00,9.767,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7622.591,2312.335,0.000,0.000,0.000
Tue Jul  5 19:48:52 2016,999.0,80.4,76.7,76.7,77.2,77.3,24.7,25.0,999.0,5.2873, 0,0.00,0.00,0.00,45.0,100.00,0.00,999.0,999.0,0.00,0.3144,0.3144,0.0000,0.0000,0.0000,0.0000,0.0000,0.4040,0.0000,0,311.48,0.00,0.00,0.00,5.40,0.00,0.00,0.00,4,0,0,0,1,0,43.00,0.00,0.00,0.00,10.171,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7622.995,2312.649,0.000,0.000,0.000
Tue Jul  5 20:03:52 2016,999.0,79.8,76.6,76.6,77.5,77.6,24.7,25.2,999.0,5.2873, 0,0.00,0.00,0.00,45.0,100.00,0.00,999.0,999.0,0.00,0.2786,0.2786,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0,306.74,0.00,0.00,0.00,4.88,0.00,0.00,0.00,4,0,0,0,1,0,42.00,0.00,0.00,0.00,10.557,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7623.381,2312.928,0.000,0.000,0.000
Tue Jul  5 20:18:52 2016,999.0,79.9,76.8,76.8,77.6,77.8,25.0,25.4,999.0,5.2556, 0,0.00,0.00,0.00,45.0,100.00,0.00,999.0,999.0,0.00,0.2636,0.2636,0.0000,0.0000,0.0000,0.0000,0.0000,0.3941,0.0000,0,317.82,0.00,0.00,0.00,5.17,0.00,0.00,0.00,4,0,0,0,1,0,42.00,0.00,0.00,0.00,10.951,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7623.775,2313.191,0.000,0.000,0.000
Tue Jul  5 20:33:52 2016,999.0,79.7,76.8,76.8,77.8,77.9,25.0,25.6,999.0,5.2556, 0,0.00,0.00,0.00,44.8,99.56,0.00,999.0,999.0,0.00,0.2453,0.2453,0.0000,0.0000,0.0000,0.0000,0.0000,0.3396,0.0000,0,315.78,0.00,0.00,0.00,4.47,0.00,0.00,0.00,4,0,0,0,1,0,42.00,0.00,0.00,0.00,11.288,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7624.112,2313.437,0.000,0.000,0.000
Tue Jul  5 20:48:52 2016,999.0,75.8,71.0,71.0,77.7,78.0,25.3,25.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3825,0.0000,0,318.31,0.00,0.00,0.00,5.01,0.00,0.00,0.00,4,0,0,0,1,0,42.00,0.00,0.00,0.00,11.668,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7624.492,2313.437,0.000,0.000,0.000
Tue Jul  5 21:03:52 2016,999.0,71.7,65.7,65.7,77.4,78.0,25.3,25.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3181,0.0000,0,308.02,0.00,0.00,0.00,4.16,0.00,0.00,0.00,4,0,0,0,1,0,42.00,0.00,0.00,0.00,11.986,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7624.810,2313.437,0.000,0.000,0.000
Tue Jul  5 21:18:52 2016,999.0,67.8,61.9,61.9,77.2,77.9,25.4,26.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2883,0.0000,0,318.53,0.00,0.00,0.00,3.76,0.00,0.00,0.00,4,0,0,0,1,0,42.00,0.00,0.00,0.00,12.282,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7625.106,2313.437,0.000,0.000,0.000
Tue Jul  5 21:33:52 2016,999.0,64.3,58.1,58.1,77.1,77.8,25.6,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2909,0.0000,0,325.25,0.00,0.00,0.00,3.72,0.00,0.00,0.00,4,0,0,0,1,0,41.00,0.00,0.00,0.00,12.565,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7625.389,2313.437,0.000,0.000,0.000
Tue Jul  5 21:48:52 2016,999.0,61.3,54.8,54.8,77.0,77.8,25.6,26.5,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2561,0.0000,0,318.15,0.00,0.00,0.00,3.24,0.00,0.00,0.00,4,0,0,0,1,0,40.00,0.00,0.00,0.00,12.829,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7625.653,2313.437,0.000,0.000,0.000
Tue Jul  5 22:03:52 2016,999.0,58.5,52.2,52.2,76.9,77.7,25.8,26.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2212,0.0000,0,331.19,0.00,0.00,0.00,2.78,0.00,0.00,0.00,4,0,0,0,1,0,40.00,0.00,0.00,0.00,13.050,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7625.874,2313.437,0.000,0.000,0.000
Tue Jul  5 22:18:52 2016,999.0,56.0,49.8,49.8,76.8,77.7,25.8,26.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1935,0.0000,0,333.30,0.00,0.00,0.00,2.42,0.00,0.00,0.00,4,0,0,0,1,0,40.00,0.00,0.00,0.00,13.243,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.067,2313.437,0.000,0.000,0.000
Tue Jul  5 22:33:52 2016,999.0,53.8,47.9,47.9,76.6,77.6,25.9,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1615,0.0000,0,334.30,0.00,0.00,0.00,2.01,0.00,0.00,0.00,4,0,0,0,1,0,39.00,0.00,0.00,0.00,13.404,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.228,2313.437,0.000,0.000,0.000
Tue Jul  5 22:48:52 2016,999.0,51.9,46.1,46.1,76.5,77.6,26.1,27.1,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.0000,0,333.70,0.00,0.00,0.00,1.56,0.00,0.00,0.00,4,0,0,0,1,0,39.00,0.00,0.00,0.00,13.529,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.353,2313.437,0.000,0.000,0.000
Tue Jul  5 23:03:52 2016,999.0,50.3,44.7,44.7,76.3,77.5,25.6,27.1,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0842,0.0000,0,323.44,0.00,0.00,0.00,1.05,0.00,0.00,0.00,4,0,0,0,1,0,38.00,0.00,0.00,0.00,13.617,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.441,2313.437,0.000,0.000,0.000
Tue Jul  5 23:18:52 2016,999.0,48.8,43.6,43.6,76.2,77.4,25.3,26.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0545,0.0000,0,331.54,0.00,0.00,0.00,0.68,0.00,0.00,0.00,4,0,0,0,1,0,38.00,0.00,0.00,0.00,13.671,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.495,2313.437,0.000,0.000,0.000
Tue Jul  5 23:33:52 2016,999.0,47.5,42.6,42.6,76.1,77.4,25.6,26.6,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0316,0.0000,0,322.36,0.00,0.00,0.00,0.41,0.00,0.00,0.00,4,0,0,0,1,0,37.00,0.00,0.00,0.00,13.703,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.527,2313.437,0.000,0.000,0.000
Tue Jul  5 23:48:52 2016,999.0,46.3,41.7,41.7,75.9,77.3,25.9,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0157,0.0000,0,247.32,0.00,0.00,0.00,0.26,0.00,0.00,0.00,3,0,0,0,1,0,37.00,0.00,0.00,0.00,13.719,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.543,2313.437,0.000,0.000,0.000
Wed Jul  6 00:03:52 2016,999.0,45.3,40.9,40.9,75.8,77.3,26.0,27.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,0.0000,0,231.73,0.00,0.00,0.00,0.21,0.00,0.00,0.00,3,0,0,0,1,0,36.00,0.00,0.00,0.00,13.731,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.555,2313.437,0.000,0.000,0.000
Wed Jul  6 00:18:52 2016,999.0,44.4,40.2,40.2,75.6,77.2,25.5,27.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0097,0.0000,0,231.77,0.00,0.00,0.00,0.17,0.00,0.00,0.00,3,0,0,0,1,0,36.00,0.00,0.00,0.00,13.740,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.564,2313.437,0.000,0.000,0.000
Wed Jul  6 00:33:52 2016,999.0,43.5,39.6,39.6,75.4,77.1,25.3,26.6,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0073,0.0000,0,231.68,0.00,0.00,0.00,0.13,0.00,0.00,0.00,3,0,0,0,1,0,35.00,0.00,0.00,0.00,13.748,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.572,2313.437,0.000,0.000,0.000
Wed Jul  6 00:48:52 2016,999.0,42.8,39.2,39.2,75.3,77.1,25.8,26.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0044,0.0000,0,231.82,0.00,0.00,0.00,0.08,0.00,0.00,0.00,3,0,0,0,1,0,35.00,0.00,0.00,0.00,13.752,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.576,2313.437,0.000,0.000,0.000
Wed Jul  6 01:03:52 2016,999.0,42.2,38.7,38.7,75.2,77.0,26.0,27.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0,280.44,0.00,0.00,0.00,0.01,0.00,0.00,0.00,3,0,0,0,1,0,35.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 01:18:52 2016,999.0,41.5,38.3,38.3,75.0,77.0,25.8,27.1,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0,307.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,1,0,34.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 01:33:52 2016,999.0,41.0,37.8,37.8,74.8,76.9,25.3,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,333.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,1,0,33.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 01:48:52 2016,999.0,40.5,37.4,37.4,74.7,76.8,25.5,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,224.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,1,0,32.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 02:03:52 2016,999.0,40.0,37.0,37.0,74.6,76.8,25.8,26.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,32.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 02:18:52 2016,999.0,39.6,36.7,36.7,74.4,76.7,26.0,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 02:33:52 2016,999.0,39.2,36.5,36.5,74.2,76.7,26.1,27.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 02:48:52 2016,999.0,38.9,36.2,36.2,74.1,76.6,25.7,27.1,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 03:03:52 2016,999.0,38.5,35.9,35.9,74.0,76.6,25.3,26.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 03:18:52 2016,999.0,38.2,35.7,35.7,73.8,76.5,25.6,26.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 03:33:52 2016,999.0,37.9,35.4,35.4,73.7,76.4,25.8,26.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 03:48:52 2016,999.0,37.6,35.1,35.1,73.5,76.4,25.9,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 04:03:52 2016,999.0,37.4,35.0,35.0,73.4,76.3,26.1,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
Wed Jul  6 04:18:52 2016,999.0,37.1,34.8,34.8,73.2,76.2,26.1,26.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,13.753,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,26.67,26.67,0.00,0.00,7626.577,2313.437,0.000,0.000,0.000
